Time,Entity,Entity Type,Log Source,Host Name (Server),Message
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.0: eth0: PBA No: G99874-004
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"igb 0000:10:00.0: Using MSI-X interrupts. 8 rx queue(s), 8 tx queue(s)"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.1: enabling device (0140 -> 0142)
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"igb 0000:10:00.1: PCI INT B -> GSI 44 (level, low) -> IRQ 44"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.1: added PHC on eth1
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.1: Intel(R) Gigabit Ethernet Network Connection
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.1: eth1: (PCIe:5.0Gb/s:Width x4) a0:36:9f:62:97:4d
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"#9 [0000009000 - 0000009140]       MEMNODEMAP"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.1: eth1: PBA No: G99874-004
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"igb 0000:10:00.1: Using MSI-X interrupts. 8 rx queue(s), 8 tx queue(s)"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.2: enabling device (0140 -> 0142)
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"igb 0000:10:00.2: PCI INT C -> GSI 45 (level, low) -> IRQ 45"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.2: added PHC on eth2
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.2: Intel(R) Gigabit Ethernet Network Connection
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.2: eth2: (PCIe:5.0Gb/s:Width x4) a0:36:9f:62:97:4e
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.2: eth2: PBA No: G99874-004
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"igb 0000:10:00.2: Using MSI-X interrupts. 8 rx queue(s), 8 tx queue(s)"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.3: enabling device (0140 -> 0142)
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,Reserving 145MB of memory at 48MB for crashkernel (System RAM: 264192MB)
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"igb 0000:10:00.3: PCI INT D -> GSI 46 (level, low) -> IRQ 46"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.3: added PHC on eth3
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.3: Intel(R) Gigabit Ethernet Network Connection
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.3: eth3: (PCIe:5.0Gb/s:Width x4) a0:36:9f:62:97:4f
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,igb 0000:10:00.3: eth3: PBA No: G99874-004
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"igb 0000:10:00.3: Using MSI-X interrupts. 8 rx queue(s), 8 tx queue(s)"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,sd 0:2:0:0: Attached scsi generic sg0 type 0
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,sr 5:0:0:0: Attached scsi generic sg1 type 5
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"cdc_ether 3-1.5:1.0: usb0: register 'cdc_ether' at usb-0000:00:14.0-1.5, CDC Ethernet Device, 0a:94:ef:02:9c:bf"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,usbcore: registered new interface driver cdc_ether
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,Zone PFN ranges:
2018-05-16T21:57:01.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,Audit daemon rotating log files
2018-05-12T19:42:01.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"[origin software=""rsyslogd"" swVersion=""5.8.10"" x-pid=""2747"" x-info=""http://www.rsyslog.com""] rsyslogd was HUPed"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,shpchp: Standard Hot Plug PCI Controller Driver version: 0.4
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"tg3.c:v3.132 (May 21, 2013)"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"tg3 0000:20:00.0: PCI INT A -> GSI 16 (level, low) -> IRQ 16"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,tg3 0000:20:00.0: eth4: Tigon3 [partno(BCM95719) rev 5719001] (PCI Express) MAC address 08:94:ef:02:9c:b8
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"tg3 0000:20:00.0: eth4: attached PHY is 5719C (10/100/1000Base-T Ethernet) (WireSpeed[1], EEE[1])"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,tg3 0000:20:00.0: eth4: RXcsums[1] LinkChgREG[0] MIirq[0] ASF[1] TSOcap[1]
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,tg3 0000:20:00.0: eth4: dma_rwctrl[00000001] dma_mask[64-bit]
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"tg3 0000:20:00.1: PCI INT B -> GSI 17 (level, low) -> IRQ 17"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,tg3 0000:20:00.1: eth5: Tigon3 [partno(BCM95719) rev 5719001] (PCI Express) MAC address 08:94:ef:02:9c:b9
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"tg3 0000:20:00.1: eth5: attached PHY is 5719C (10/100/1000Base-T Ethernet) (WireSpeed[1], EEE[1])"
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,DMA      0x00000001 -> 0x00001000
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,tg3 0000:20:00.1: eth5: RXcsums[1] LinkChgREG[0] MIirq[0] ASF[1] TSOcap[1]
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,tg3 0000:20:00.1: eth5: dma_rwctrl[00000001] dma_mask[64-bit]
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"tg3 0000:20:00.2: PCI INT A -> GSI 16 (level, low) -> IRQ 16"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,tg3 0000:20:00.2: eth6: Tigon3 [partno(BCM95719) rev 5719001] (PCI Express) MAC address 08:94:ef:02:9c:ba
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"tg3 0000:20:00.2: eth6: attached PHY is 5719C (10/100/1000Base-T Ethernet) (WireSpeed[1], EEE[1])"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,tg3 0000:20:00.2: eth6: RXcsums[1] LinkChgREG[0] MIirq[0] ASF[1] TSOcap[1]
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,tg3 0000:20:00.2: eth6: dma_rwctrl[00000001] dma_mask[64-bit]
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"tg3 0000:20:00.3: PCI INT B -> GSI 17 (level, low) -> IRQ 17"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,tg3 0000:20:00.3: eth7: Tigon3 [partno(BCM95719) rev 5719001] (PCI Express) MAC address 08:94:ef:02:9c:bb
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"tg3 0000:20:00.3: eth7: attached PHY is 5719C (10/100/1000Base-T Ethernet) (WireSpeed[1], EEE[1])"
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,DMA32    0x00001000 -> 0x00100000
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,tg3 0000:20:00.3: eth7: RXcsums[1] LinkChgREG[0] MIirq[0] ASF[1] TSOcap[1]
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,tg3 0000:20:00.3: eth7: dma_rwctrl[00000001] dma_mask[64-bit]
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,ACPI: resource (null) [io  0x0428-0x042f] conflicts with ACPI region GPE0 [io 0x428-0x42f]
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"ACPI: If an ACPI driver is available for this device, you should use it instead of the native driver"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,ACPI: resource (null) [io  0x0500-0x053f] conflicts with ACPI region GPIV [io 0x52c-0x52d]
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"ACPI: If an ACPI driver is available for this device, you should use it instead of the native driver"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,lpc_ich: Resource conflict(s) found affecting gpio_ich
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,i801_smbus 0000:00:1f.3: enabling device (0000 -> 0003)
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"i801_smbus 0000:00:1f.3: PCI INT C -> GSI 18 (level, low) -> IRQ 18"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU0 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,Normal   0x00100000 -> 0x04080000
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU1 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU2 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU3 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU4 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU5 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,Movable zone start PFN for each node
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU6 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU7 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU8 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU9 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU10 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,early_node_map[8] active PFN ranges
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU11 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU12 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU13 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU14 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU15 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,0: 0x00000001 -> 0x000000a0
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU16 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU17 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU18 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU19 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU20 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,0: 0x00000100 -> 0x0005f6fa
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU21 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU22 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU23 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU24 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU25 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,0: 0x0005f709 -> 0x000648c5
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU26 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU27 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU28 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU29 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU30 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,0: 0x00074946 -> 0x00076b6f
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"microcode: CPU31 sig=0x306f2, pf=0x1, revision=0x2b"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,platform microcode: firmware: requesting intel-ucode/06-3f-02
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"Microcode Update Driver: v2.00 <tigran@aivazian.fsnet.co.uk>, Peter Oruba"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,iTCO_vendor_support: vendor-support=0
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,iTCO_wdt: Intel TCO WatchDog Timer Driver v1.07rh
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"iTCO_wdt: unable to reset NO_REBOOT flag, device disabled by hardware/BIOS"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,EXT4-fs (sda2): mounted filesystem with ordered data mode. Opts:
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,Adding 65535992k swap on /dev/mapper/VolGroup-lv_swap.  Priority:-1 extents:1 across:65535992k
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,NET: Registered protocol family 10
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,0: 0x00076ba1 -> 0x00077ba4
2018-05-17T01:22:55.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,Audit daemon rotating log files
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,lo: Disabled Privacy Extensions
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,802.1Q VLAN Support v1.8 Ben Greear <greearb@candelatech.com>
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,All bugs added by David S. Miller <davem@redhat.com>
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,"Ethernet Channel Bonding Driver: v3.6.0 (September 26, 2009)"
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,bonding: bond0: Setting MII monitoring interval to 100.
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,bonding: bond0: setting mode to 802.3ad (4).
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,bonding: bond0: Setting LACP rate to fast (1).
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,bonding: bond0: setting xmit hash policy to layer3+4 (1).
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,bonding: bond0: Setting MII monitoring interval to 100.
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,bonding: bond0: setting mode to 802.3ad (4).
2018-05-17T08:59:08.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,0: 0x0007b791 -> 0x0007b800
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,bonding: bond0: Setting LACP rate to fast (1).
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,bonding: bond0: setting xmit hash policy to layer3+4 (1).
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,bonding: bond0: Setting MII monitoring interval to 100.
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,bonding: bond0: setting mode to 802.3ad (4).
2018-05-18T10:13:06.000Z,lakala_linux_sysylog_logs,Host (Linux),Linux Syslog Logs,localhost,bonding: bond0: Setting LACP rate to fast (1).
